,,,,,,,,,Normalized abundance,,,,,,,,,,,,Raw abundance,,,,,,,,,,,,Spectral counts,,,,,,,,,,,
sp|P40054|SERA_YEAST;sp|P40510|SER33_YEAST,6,6,454.97,0.002456877,1.161286298,5fmol,50fmol,D-3-phosphoglycerate dehydrogenase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SER3 PE=1 SV=1,4711805.155,4627619.788,4446608.669,4388474.323,4432375.386,4371657.464,4419039.179,4212185.944,4299700.991,4183387.846,3873805.601,3814154.416,4703668.232,4672263.749,4473498.176,4388474.323,4459728.153,4422001.537,5365526.169,4876345.93,4326853.43,5033686.576,4684038.473,4549682.188,15,15,18,16,13,11,22,18,15,12,9,11
sp|Q99231|YD12B_YEAST;sp|Q03855|YD11B_YEAST;sp|Q07163|TY1AB_YEASX;sp|Q07793|YD13B_YEAST;sp|Q12088|YL11B_YEAST;sp|Q12112|YN11B_YEAST;sp|Q12273|YO11B_YEAST,6,4,322.55,0.002481648,1.159963916,25fmol,5fmol,Transposon Ty1-DR3 Gag-Pol polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TY1B-DR3 PE=1 SV=2,9014952.531,9087727.618,9083960.996,9999648.212,10291135.74,9815845.705,11003006.48,10395420.67,10137095.57,10265726.43,9574334.535,9647524.33,8999384.406,9175399.504,9138893.473,9999648.212,10354643.69,9928885.131,13359673.19,12034527.43,10201110.93,12352297.04,11576871.93,11507968.69,20,20,17,13,21,16,16,19,18,14,13,18
sp|Q06151|DCPS_YEAST;sp|Q12123|DCS2_YEAST,5,4,329.52,0.002603308,1.151679462,5fmol,50fmol,m7GpppX diphosphatase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DCS1 PE=1 SV=1,3691278.154,3575857.886,3549978.099,3491708.767,3178261.144,3440197.986,3279550.213,3307256.839,3188034.564,3165123.561,3072576.826,3154769.043,3684903.603,3610355.202,3571445.506,3491708.767,3197874.608,3479815.358,3981977.027,3828731.362,3208166.874,3808453.954,3715227.233,3763139.861,20,18,16,13,15,16,11,14,15,16,14,12
sp|P0CX84|RL35A_YEAST,4,4,265.79,0.00262431,1.204090527,25fmol,50fmol,60S ribosomal protein L35-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RPL35A PE=1 SV=1,11198171.48,10535078.98,10121051.73,9977988.051,9882260.189,9335384.429,11246763.86,10735690.5,10242738.77,9056257.086,8530217.783,9176623.428,11178833.1,10636713.87,10182255.69,9977988.051,9943244.906,9442890.856,13655639.46,12428449.59,10307421.26,10896995.78,10314371.03,10946258.49,20,14,17,14,16,17,22,14,16,20,21,19
sp|P00890|CISY1_YEAST,17,16,993.56,0.00280213,1.109176403,12.5fmol,50fmol,"Citrate synthase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CIT1 PE=1 SV=2",46494156.99,47298827.86,44277561.88,45853095.05,46964973.65,45604424.05,46611684.36,45138075.98,43764167.42,41927375.09,41394553.35,41475617.15,46413865.19,47755133.07,44545316.9,45853095.05,47254800.63,46129605.28,56595156.12,52255260.35,44040536.38,50449366.14,50052506.6,49473842.95,63,50,57,66,54,51,58,53,61,50,49,54
sp|P39103|COX14_YEAST,1,1,49.59,0.002941763,3.94945626,5fmol,50fmol,Cytochrome c oxidase assembly protein COX14 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COX14 PE=1 SV=1,14459.34052,9769.268108,9109.544313,9089.356844,6565.688454,4912.709235,11090.51289,6919.608899,8455.887105,4144.81529,2579.890451,1716.494959,14434.37036,9863.515008,9164.631497,9089.356844,6606.206174,4969.284068,13465.92205,8010.664093,8509.285693,4987.273916,3119.49214,2047.506652,1,0,1,1,0,0,0,1,0,0,0,0
sp|P04807|HXKB_YEAST,20,19,1533.67,0.002981058,1.117739132,5fmol,50fmol,Hexokinase-2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HXK2 PE=1 SV=4,102687804.7,103826113.7,103314401.2,100228101,100342903,101768424.8,105474980.3,101325402.9,95838143.52,91471240.44,92273808.82,93446927.49,102510470.8,104827753.7,103939163.4,100228101,100962132.2,102940391.5,128066021.6,117301971.6,96443357.55,110063320,111573505.5,111467385.7,69,66,65,49,58,63,53,54,53,41,52,56
sp|Q12164|POM33_YEAST,1,1,59.33,0.003020909,1.387834526,50fmol,12.5fmol,Pore membrane protein of 33 kDa OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=POM33 PE=1 SV=1,406872.6637,358013.7677,365408.7934,351970.461,385516.3225,363272.0448,461662.8607,387120.1075,367055.4022,487578.9623,536845.6514,503246.4929,406170.0261,361467.6281,367618.4913,351970.461,387895.394,367455.4911,560543.6069,448159.5983,369373.3424,586682.3177,649130.5821,600293.3691,4,4,4,5,5,4,3,3,3,4,2,4
sp|P0CX41|RL23A_YEAST,5,5,281.67,0.00302224,1.255635135,5fmol,50fmol,60S ribosomal protein L23-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RPL23A PE=1 SV=1,6999714.961,6912544.443,7161963.185,6583207.896,6236323.393,6787730.84,6630550.557,6302303.392,5666232.326,5474635.007,5820833.952,5488246.316,6987626.995,6979231.72,7205272.968,6583207.896,6274808.559,6865898.45,8050707.651,7296024.417,5702014.356,6587387.486,7038301.087,6546608.706,13,15,16,19,13,18,13,12,18,23,18,12
sp|P00950|PMG1_YEAST,15,15,892.1,0.003218139,1.134382578,5fmol,50fmol,Phosphoglycerate mutase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GPM1 PE=1 SV=3,391620868.9,376087097.1,373361123.5,378850013.1,366092346.3,369004559.3,375011543,349298031.7,359520331.2,329550515.6,328764761.2,347579129,390944570,379715316,375618910.8,378850013.1,368351550,373254021.4,455332973.1,404373894.7,361790687.6,396533639.1,397528154,414606856.3,74,76,72,75,71,67,73,80,63,56,53,58
sp|P34237|CASP_YEAST,1,0,30.64,0.003257145,1.152518153,5fmol,50fmol,Protein CASP OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COY1 PE=1 SV=2,23531800.8,21972120.4,22169528.56,23642351.42,21604930.78,21479100.34,21146034.21,21310359.33,21336776.39,19400049.41,19788381.5,19529472.68,23491163.21,22184091.68,22303592.01,23642351.42,21738257.62,21726453.98,25675174.02,24670488.29,21471517.28,23343226.08,23927256.5,23295568.11,3,1,5,3,4,7,5,2,4,7,5,4
sp|P32527|ZUO1_YEAST,5,5,367.56,0.00331468,1.212073752,12.5fmol,50fmol,Zuotin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ZUO1 PE=1 SV=1,9201307.864,8365309.44,9423704.921,9467020.939,9064966.399,8490240.133,8253159.976,8482093.831,8681683.175,7377288.354,7197351.4,7719570.826,9185417.918,8446011.953,9480691.896,9467020.939,9120907.49,8588013.866,10020853.86,9819515.16,8736507.655,8876766.564,8702726.551,9208225.48,16,14,22,18,20,28,19,19,19,24,26,29
sp|Q03940|RUVB1_YEAST,5,5,227.33,0.003390509,1.297253551,25fmol,50fmol,RuvB-like protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RVB1 PE=1 SV=1,784340.3448,741637.8042,828517.0902,780671.8812,771797.0671,769501.5171,898979.3502,788510.669,800283.9099,655624.7875,584609.4045,677489.5455,782985.8498,748792.5945,833527.294,780671.8812,776559.9275,778363.1081,1091526.242,912839.7566,805337.6706,788884.4671,706884.4501,808137.7367,13,13,9,13,9,12,8,13,9,4,9,7
sp|P38934|BFR1_YEAST,9,9,611.21,0.003431927,1.150652988,5fmol,50fmol,Nuclear segregation protein BFR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=BFR1 PE=1 SV=1,5650547.086,5448392.406,5536387.292,5350878.507,5399153.739,5479500.783,5822179.37,5579927.626,5168394.248,4774331.733,4965988.393,4716972.348,5640789.03,5500954.593,5569866.901,5350878.507,5432472.621,5542602.796,7069196.38,6459747.44,5201032.45,5744743.361,6004658.747,5626601.005,34,35,35,28,27,27,33,30,25,20,21,23
sp|P47143|ADK_YEAST,7,7,425.7,0.003594218,1.115747041,12.5fmol,50fmol,Adenosine kinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADO1 PE=1 SV=1,7915246.187,8189640.221,7976753.129,7954597.211,8308067.787,8165142.128,8165313.489,7545890.302,7707188.487,7412841.663,7250722.369,7230114.577,7901577.17,8268648.003,8024990.105,7954597.211,8359337.957,8259172.028,9914192.074,8735694.946,7755859.073,8919546.297,8767260.422,8624381.689,22,25,16,21,23,22,15,19,29,18,17,16
sp|P34760|TSA1_YEAST;sp|Q04120|TSA2_YEAST,11,11,953.09,0.003691558,1.090797211,5fmol,50fmol,Peroxiredoxin TSA1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TSA1 PE=1 SV=3,114438394.6,114976141.5,113939008.3,110401292.8,111545147.3,110888220.8,113770257.2,106758075.8,106420414.4,105481197.7,104390267,104901566.3,114240768.3,116085349,114628019.6,110401292.8,112233507,112165211.2,138138013.1,123591245.8,107092455.1,126920885.3,126224203.6,125130955.8,70,79,75,75,76,83,78,74,86,79,66,72
sp|P43616|DUG1_YEAST,7,7,395.21,0.00374167,1.188034967,5fmol,50fmol,Cys-Gly metallodipeptidase DUG1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DUG1 PE=1 SV=1,13310447.13,13468659.17,13124751.35,12714164.48,12864360.35,12102520.67,13382876.97,12198257.2,12874949.04,11821726.59,11163273.35,10603117.2,13287461.02,13598595.15,13204119.27,12714164.48,12943748,12241893.48,16249273.59,14121627.74,12956253.83,14224563.6,13498148.14,12647839.65,15,12,13,13,13,16,14,11,13,12,13,13
sp|P25605|ILV6_YEAST,3,3,162.48,0.003881701,1.185192584,50fmol,5fmol,"Acetolactate synthase small subunit, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ILV6 PE=1 SV=2",2354437.285,2247805.737,2372396.774,2645224.046,2352701.472,2437086.278,2352131.121,2305139.766,2332360.715,2711981.344,2638334.649,2915975.371,2350371.354,2269490.957,2386743.118,2645224.046,2367220.299,2465151.8,2855919.709,2668604.631,2347089.479,3263207.857,3190160.341,3478296.827,16,11,14,14,11,13,8,11,12,14,11,13
sp|P61830|H3_YEAST,2,2,244.64,0.004129869,1.23337041,12.5fmol,50fmol,Histone H3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HHT1 PE=1 SV=2,15275338.88,14840745.4,14022778.48,15316726.16,16359300.57,16248853.8,15761894.04,13849512.67,14719470.26,13517971.13,12574684.94,12764187.06,15248959.56,14983918.28,14107576.94,15316726.16,16460255.95,16435975.85,19137837.78,16033246.32,14812423.12,16265580.03,15204766.09,15225653.75,11,12,13,12,11,11,10,13,11,10,15,10
sp|P39721|AIM2_YEAST,1,1,52.22,0.004174062,1.243518497,5fmol,50fmol,Protein AIM2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AIM2 PE=1 SV=1,861183.2248,804875.4018,828065.3746,820770.1109,830421.4545,803488.7658,782937.8839,751104.7721,655481.1369,633258.316,698723.0854,673717.7557,859696.0282,812640.2631,833072.8468,820770.1109,835546.0937,812741.7545,950630.5635,869535.8532,659620.474,761971.8758,844865.7859,803638.5888,0,0,0,0,0,0,1,0,0,0,0,0
sp|P39976|DLD3_YEAST,1,1,57.41,0.004205123,1.339859121,5fmol,50fmol,D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1,648466.6751,642002.9058,581595.6984,585816.3286,593301.9309,506091.6209,672533.9485,570655.4544,592165.467,480618.1731,441934.9918,474657.3697,647346.8234,648196.4899,585112.7206,585816.3286,596963.2746,511919.7796,816579.884,660634.0365,595904.9681,578306.7062,534368.7105,566191.0726,3,1,1,1,0,1,1,0,0,1,2,2
sp|P17891|CLC1_YEAST,1,1,84.43,0.004247228,1.314250485,50fmol,5fmol,Clathrin light chain OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CLC1 PE=1 SV=1,906118.0928,870068.6658,910887.1268,919638.1661,913791.6835,1042926.971,962512.722,888465.3993,1071505.72,1185113.021,1214982.971,1131392.164,904553.2971,878462.465,916395.4383,919638.1661,919430.8112,1054937.334,1168667.439,1028554.934,1078272.236,1425994.368,1469104.948,1349571.678,2,3,2,4,3,3,1,2,2,5,3,1
sp|Q05933|ARPC3_YEAST,2,2,80.33,0.004298646,1.464328062,25fmol,50fmol,Actin-related protein 2/3 complex subunit 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ARC18 PE=1 SV=1,363050.8068,316373.6139,332914.1711,302390.669,270563.6176,269143.5932,376737.1483,356642.242,279152.8583,235853.5764,241344.4309,214267.4333,362423.8462,319425.7599,334927.3678,302390.669,272233.301,272243.0549,457428.1753,412876.1096,280915.6974,283792.2338,291823.2653,255587.1154,5,2,3,5,4,2,1,2,7,5,4,7
sp|P32771|FADH_YEAST,1,1,71.88,0.004403037,1.27553422,5fmol,25fmol,S-(hydroxymethyl)glutathione dehydrogenase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SFA1 PE=1 SV=1,315623.9378,328211.3301,297751.7503,287842.052,248955.681,254734.7722,247712.8262,236161.6655,254315.8316,279095.5285,250156.6783,263298.0497,315078.8798,331377.6779,299552.3129,287842.052,250492.019,257668.3017,300768.9223,273398.6561,255921.8258,335823.3726,302478.6543,314072.8759,1,1,0,2,2,2,0,0,0,1,1,0
sp|P40086|COX15_YEAST,1,1,44.36,0.004492344,1.707095495,5fmol,50fmol,Cytochrome c oxidase assembly protein COX15 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COX15 PE=3 SV=1,43188.98698,39749.75652,42390.52571,36808.24951,37027.45169,29964.54045,38351.06356,39846.60038,33182.20206,28380.00891,25804.76464,19231.89795,43114.40295,40133.23369,42646.86945,36808.24951,37255.95293,30309.61254,46565.24344,46129.44684,33391.74634,34148.41635,31202.00723,22940.60858,1,1,0,1,1,0,0,0,1,0,0,0
sp|B3LP25|MDG1_YEAS1,1,1,48.85,0.004531731,2.259160333,5fmol,50fmol,Signal transduction protein MDG1 OS=Saccharomyces cerevisiae (strain RM11-1a) GN=MDG1 PE=3 SV=1,17308.82124,14253.04292,18589.09331,15728.6673,10994.84312,10998.71784,12889.57657,9364.898168,7869.046566,8502.227018,7328.643888,6368.065901,17278.93024,14390.54607,18701.50517,15728.6673,11062.69373,11125.37924,15650.31619,10841.51642,7918.739279,10230.35578,8861.479758,7596.094137,2,0,1,1,3,0,0,0,0,0,0,0
sp|P40472|SIM1_YEAST,1,1,51.2,0.004557274,1.302994886,5fmol,50fmol,Probable secreted beta-glucosidase SIM1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SIM1 PE=1 SV=2,582910.5633,542495.4016,548657.9345,554795.9552,499543.5933,490838.9213,555811.8214,553994.0858,493009.5983,466652.6789,402486.987,415641.9689,581903.922,547729.0087,551975.7756,554795.9552,502626.342,496491.4296,674857.758,641345.5725,496122.9341,561502.6414,486669.8864,495795.0455,4,6,5,2,5,1,7,5,4,7,4,4
sp|Q12447|PAA1_YEAST,4,4,319.85,0.004649651,1.191384186,5fmol,50fmol,Polyamine N-acetyltransferase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PAA1 PE=1 SV=1,1998808.52,1942527.894,2120861.4,2007455.775,1888175.564,1980484.357,2028094.826,1901579.399,1879180.737,1797464.101,1640196.707,1650704.377,1995356.732,1961268.011,2133686.66,2007455.775,1899827.742,2003291.645,2462480.06,2201412.542,1891047.688,2162809.486,1983255.039,1969028.907,21,15,10,17,8,15,13,12,15,9,6,13
sp|P04821|CDC25_YEAST,1,0,31.58,0.004959885,1.866930053,25fmol,50fmol,Cell division control protein 25 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CDC25 PE=1 SV=1,4955765.462,4576168.648,4067099.187,3858893.762,3654821.537,3335403.12,5726773.712,4641045.272,3288843.197,2707130.049,2383322.448,2224584.38,4947207.239,4620316.245,4091693.726,3858893.762,3677375.918,3373813.673,6953356.368,5372826.016,3309612.11,3257370.506,2881810.598,2653576.868,3,1,1,1,2,4,2,1,4,1,1,0
sp|Q07505|DLHH_YEAST,2,2,152.91,0.005303885,1.258199918,5fmol,50fmol,Putative carboxymethylenebutenolidase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=YDL086W PE=1 SV=1,1075336.747,1022651.809,1049525.444,977984.3671,946937.6887,897013.1794,1057933.824,1011737.579,950460.6616,756867.3465,899693.9295,845039.5858,1073479.724,1032517.621,1055872.129,977984.3671,952781.3648,907343.1967,1284526.204,1171264.158,956462.7826,910705.185,1087871.053,1007998.401,2,0,2,1,2,2,0,0,0,3,2,5
sp|P15303|SEC23_YEAST,2,2,82.83,0.005319726,1.470151918,5fmol,50fmol,Protein transport protein SEC23 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SEC23 PE=1 SV=1,1385159.273,1204868.066,1115645.824,1082622.082,1099408.29,936653.761,1130889.318,1146093.841,964274.4685,857860.2825,788905.9053,873839.4161,1382767.21,1216491.77,1122392.351,1082622.082,1106192.882,947440.2798,1373107.589,1326805.158,970363.823,1032225.542,953910.9579,1042352.037,2,1,3,1,2,1,0,1,3,3,1,7
sp|Q12460|NOP56_YEAST,3,3,138.58,0.00538978,1.250609218,5fmol,50fmol,Nucleolar protein 56 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NOP56 PE=1 SV=1,1008451.94,992354.9024,1019352.334,916125.7345,947191.3755,956454.7076,868769.8479,791403.686,906573.0247,821275.8817,730507.398,863167.0762,1006710.422,1001928.432,1025516.556,916125.7345,953036.6171,967469.2544,1054846.351,916188.9325,912297.997,988205.1421,883298.0044,1029621.626,5,4,6,4,3,4,6,3,4,3,5,1
sp|P07284|SYSC_YEAST,10,10,704.18,0.005634673,1.11171163,25fmol,50fmol,"Serine--tRNA ligase, cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SES1 PE=1 SV=2",14679442.04,14267504.94,13723308.27,13928114.42,13993059.59,13741736.92,14949508.34,14651037.61,13955918.04,13257635.08,12856339.29,13065667.9,14654091.78,14405147.61,13806295.78,13928114.42,14079412.59,13899986.97,18151452.15,16961152.37,14044049.1,15952329.11,15545330.36,15585272.66,32,38,35,42,30,32,35,32,31,28,23,22
sp|P53111|ARI1_YEAST,1,1,53.85,0.005677055,1.484779073,5fmol,50fmol,NADPH-dependent aldehyde reductase ARI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ARI1 PE=1 SV=1,1058166.354,883174.2876,878230.9041,890231.8887,914374.1313,873596.8196,1070890.821,791201.6833,856677.912,629448.9214,580090.1052,689444.8668,1056338.983,891694.5204,883541.737,890231.8887,920016.8534,883657.1736,1300258.38,915955.0789,862087.7986,757388.1989,701419.9085,822398.5418,0,0,2,2,1,2,2,0,0,0,1,0
sp|P43585|VTC2_YEAST,3,2,98.02,0.00583636,1.212193733,50fmol,5fmol,Vacuolar transporter chaperone 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=VTC2 PE=1 SV=1,209534.0689,217435.5867,200756.8846,210400.8076,218480.8955,209349.696,225227.304,225016.5211,212576.5812,267571.5979,230530.0466,262824.5338,209172.2198,219533.2495,201970.9005,210400.8076,219829.1696,211760.5702,273467.3635,260496.1917,213918.9938,321957.1338,278746.9786,313508.0465,1,4,0,3,4,3,3,0,3,3,3,6
sp|P49090|ASNS2_YEAST,9,5,430.3,0.005907617,1.217656019,5fmol,50fmol,Asparagine synthetase [glutamine-hydrolyzing] 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ASN2 PE=1 SV=2,10857043.44,11069855.04,10177308.81,9937293.163,9201756.055,9507139.891,10824092.8,10190794.25,9382060.797,9039571.485,8767461.008,8558547.592,10838294.17,11176649.07,10238852.97,9937293.163,9258541.293,9616624.256,13142439.08,11797636.37,9441308.135,10876918.74,10601235.3,10208991.9,28,31,37,31,42,35,30,39,34,21,21,23
sp|P16649|TUP1_YEAST,1,1,27.74,0.006289387,1.421898894,25fmol,50fmol,General transcriptional corepressor TUP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TUP1 PE=1 SV=2,175033.4046,158547.6821,177427.5127,165639.9016,157020.0666,150945.7735,175552.191,189983.4985,147503.1383,137327.0348,114800.7756,108684.6428,174731.1355,160077.2365,178500.4513,165639.9016,157989.0579,152684.0673,213152.6417,219939.3076,148434.6147,165239.5802,138812.141,129643.5669,1,0,0,2,1,1,0,0,0,0,0,0
sp|Q12329|HSP42_YEAST,2,2,127.96,0.006309049,1.768060593,25fmol,50fmol,Heat shock protein 42 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HSP42 PE=1 SV=1,84629.86226,108466.7,75781.1816,80005.39498,93802.57576,67008.46558,104436.1935,100334.6485,81170.18085,58110.53141,53938.51986,49676.75379,84483.71305,109513.109,76239.44513,80005.39498,94381.44369,67780.13607,126804.7434,116154.9991,81682.76729,69921.84627,65220.12929,59256.50018,8,3,7,8,4,7,6,5,3,4,4,5
sp|P17649|GABAT_YEAST,5,5,190.7,0.006431482,1.258893214,5fmol,50fmol,4-aminobutyrate aminotransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=UGA1 PE=1 SV=2,2360261.001,2148946.369,2309969.65,2246840.263,2065395.933,1961713.93,1928922.781,1721179.848,1923836.011,1887198.261,1856171.214,1673433.908,2356185.013,2169677.865,2323938.485,2246840.263,2078141.761,1984305.057,2342066.961,1992568.338,1935984.959,2270782.653,2244402.088,1996141.637,14,11,16,11,14,12,9,6,8,7,5,8
sp|P38116|ARL1_YEAST,1,1,37.33,0.006439463,1.282974309,25fmol,50fmol,ADP-ribosylation factor-like protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ARL1 PE=1 SV=4,164198.0827,155833.2001,157064.7038,138930.3595,137102.789,140902.6525,164835.2303,167542.5833,162164.1203,148068.9871,123252.1455,114144.0559,163914.5254,157336.5671,158014.5046,138930.3595,137948.8682,142525.2895,200140.2807,193960.0021,163188.1802,178164.8989,149031.1726,136155.7821,1,2,1,1,0,1,1,0,1,0,0,0
sp|P07262|DHE4_YEAST,18,13,1557.04,0.006477119,1.137534244,5fmol,50fmol,NADP-specific glutamate dehydrogenase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GDH1 PE=1 SV=2,51926917.61,51836237.04,49607730.55,49164100.25,49639065.76,49967771.17,51352177.12,48678010.25,47327616.18,46614457.44,45287405.86,42925625.2,51837243.85,52336315.92,49907718.14,49164100.25,49945394.91,50543200.77,62350986.04,56353356.75,47626488.17,56089126.16,54759575.77,51203472.93,90,98,81,82,79,76,92,82,80,84,66,89
sp|P29952|MPI_YEAST,5,5,278.86,0.00652451,1.127460126,5fmol,50fmol,Mannose-6-phosphate isomerase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PMI40 PE=1 SV=4,3902463.825,4027422.758,3785380.416,3589206.818,3729258.805,3491902.03,3488750.342,3671253.907,3484552.175,3428761.772,3571532.164,3390554.247,3895724.573,4066276.448,3808271.347,3589206.818,3752272.547,3532114.826,4235984.453,4250121.976,3506556.983,4125678.216,4318542.484,4044394.27,18,19,20,20,17,19,11,13,16,5,6,7
sp|P27616|PUR7_YEAST,1,1,76.03,0.006624653,1.294687797,25fmol,50fmol,Phosphoribosylaminoimidazole-succinocarboxamide synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADE1 PE=1 SV=2,200045.1134,195718.9955,209764.7707,211692.5778,180862.9282,215203.0666,221124.8373,248404.7361,238541.1008,178852.2591,177410.4625,190641.8492,199699.651,197607.1521,211033.259,211692.5778,181979.057,217681.3483,268486.2146,287572.1632,240047.4782,215205.056,214517.0711,227405.535,0,0,1,0,1,2,0,1,2,1,2,2
sp|P53066|YGZ2_YEAST,1,1,57.96,0.006661485,1.205438517,25fmol,50fmol,Ankyrin repeat-containing protein YGL242C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=YGL242C PE=1 SV=1,729195.0255,741052.1853,735376.067,679184.3793,759685.5229,758602.7081,781542.8294,758711.3402,757028.4415,625231.4541,683943.8288,596589.7803,727935.7623,748201.3259,739823.0289,679184.3793,764373.6413,767338.7883,948936.7108,878341.7935,761809.0457,752313.506,826995.347,711637.1286,0,0,0,0,0,1,0,0,0,0,0,0
sp|P32288|GLNA_YEAST,8,8,320.04,0.006707078,1.270417553,5fmol,50fmol,Glutamine synthetase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GLN1 PE=1 SV=4,31022334.08,29987082.04,26669897.85,28329908,25999836.42,27080999.22,24203909.19,24940073.82,27500181.59,23059597.63,22131575.29,23824965.74,30968760.91,30276375.93,26831175.9,28329908,26160284.8,27392864.41,29387996.55,28872521.09,27673844.13,27746599.48,26760545.26,28419411.07,31,24,24,24,21,25,31,21,23,23,17,17
sp|P12612|TCPA_YEAST,3,2,114.15,0.007183398,1.385065574,50fmol,5fmol,T-complex protein 1 subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TCP1 PE=1 SV=2,615349.2602,597291.8217,607384.5475,650186.0292,584708.5693,642890.2941,785938.1432,677446.8263,609395.9962,900039.7669,873249.4884,747565.5873,614286.5998,603054.0653,611057.5199,650186.0292,588316.8822,650293.8284,954273.43,784263.8285,613244.3075,1082978.26,1055895.577,891727.357,1,4,2,1,0,1,0,0,1,0,1,1
sp|P34167|IF4B_YEAST,9,8,401.33,0.007213735,1.218991662,5fmol,50fmol,Eukaryotic translation initiation factor 4B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TIF3 PE=1 SV=1,11601301.72,10174666.37,11171674.29,10971514.08,10242920.86,9865182.524,9606962.71,9548602.082,9835596.371,9112618.877,8512365.926,9403618.748,11581267.17,10272824.26,11239231.57,10971514.08,10306131.27,9978790.114,11664619.33,11054186,9897707.768,10964813.45,10292785.34,11217027.96,19,17,21,13,17,20,13,13,20,12,12,17
sp|Q12311|NTO1_YEAST,1,1,28.85,0.007520165,1.151793807,50fmol,5fmol,NuA3 HAT complex component NTO1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NTO1 PE=1 SV=1,2161254.355,1984488.116,2023847.604,2242929.387,2229509.404,2366247.498,2184088.657,2243416.723,2066569.871,2330864.351,2438308.022,2336923.268,2157522.036,2003633.036,2036086.204,2242929.387,2243267.998,2393497.239,2651885.256,2597149.355,2079620.177,2804626.544,2948296.78,2787579.37,3,3,3,3,3,4,4,2,4,3,3,2
sp|P29547|EF1G1_YEAST,6,4,281.33,0.007742862,1.16446911,5fmol,50fmol,Elongation factor 1-gamma 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CAM1 PE=1 SV=2,10293302.19,10484978.89,10526234.58,10324974.88,9463705.918,10176529.75,10001543.69,10188765.67,9329617.785,8622881.835,9314845.27,8945352.405,10275526.46,10586130.46,10589888.76,10324974.88,9522107.682,10293722.82,12143713.19,11795287.92,9388533.947,10375534.41,11263108.71,10670388.78,27,22,29,28,25,17,31,30,26,22,17,16
