,,,,,,,,,"Normalized abundance",,,,,,,,,,,,"Raw abundance",,,,,,,,,,,,"Spectral counts",,,,,,,,,,,
"P31120|GLMM_ECOLI","2","2","95.21","6.33538198779871E-06","4.36087244455551","15 ng","3 ng","Phosphoglucosamine mutase OS=Escherichia coli (strain K12) GN=glmM PE=1 SV=3","724702.30719413","608952.933179018","727514.950708579","1662262.9021385","1631463.04131048","1625822.2792863","1488472.35765575","2201376.00014229","2334852.32423","2894119.03267594","3165473.73831775","2928907.51883383","750063.590196292","641094.499763469","719713.012415051","1494444.75101791","1631463.04131048","1629114.3500758","1441720.69377767","2026768.05640076","2302347.74088399","2882461.67520251","2983088.75773844","2674676.54647186","0","0","0","1","0","0","0","0","0","1","1","0"
"P0A8V2|RPOB_ECOLI","3","3","142.18","6.4046156637021E-06","6.79788284490346","15 ng","3 ng","DNA-directed RNA polymerase subunit beta OS=Escherichia coli (strain K12) GN=rpoB PE=1 SV=1","383091.790978063","494884.18586242","488150.056736416","995716.303692916","1594024.42358169","1389435.47565306","1693385.72711762","1629669.46722272","1762116.27826338","2772878.04695482","2673582.22368918","3840304.45698441","396498.260407444","521005.010879962","482915.089926552","895191.128697196","1594024.42358169","1392248.89505417","1640197.90678428","1500407.93505751","1737585.02425738","2761709.04172089","2519538.53789198","3506963.67036445","1","1","1","1","1","1","1","1","1","3","4","2"
"sp|P0A7V3|RS3_ECOLI","2","0","172.42","6.41078151342178E-06","7.30849994863938","15 ng","3 ng","30S ribosomal protein S3 OS=Escherichia coli (strain K12) GN=rpsC PE=1 SV=2","936782.801262579","659413.71387427","1058348.88945039","3348064.59185844","3028452.2559475","3133294.56553696","4231483.55149333","2608876.08648197","3450459.57306638","5914284.3388938","7263798.59743371","6222662.01675922","969565.936487253","694218.6858785","1046999.05709234","3010051.86901229","3028452.2559475","3139639.06434567","4098576.21486223","2401946.19858112","3402424.09364402","5890461.91626378","6845280.588553","5682531.13006242","0","0","0","2","0","1","1","0","0","1","1","0"
"P0AFJ1|PHNA_ECOLI","1","1","91.74","6.75368477665028E-06","5.79573184456113","15 ng","3 ng","Protein PhnA OS=Escherichia coli (strain K12) GN=phnA PE=4 SV=1","505052.779424875","535262.018050992","563441.0788625","2325228.45386207","1325237.04098303","1572240.66892439","1739857.38797248","1929722.05831735","1810266.44592753","2681721.08093647","3429382.24781863","3183835.67464122","522727.328467798","563514.053398781","557398.684097908","2090478.8606671","1325237.04098303","1575424.24418115","1685209.93188778","1776661.06347881","1785064.8706675","2670919.25111139","3231791.66063536","2907476.78170933","1","1","1","1","1","0","1","2","2","1","2","3"
"sp|P09373|PFLB_ECOLI","6","3","357.54","7.15486027280665E-06","5.95340867859127","15 ng","3 ng","Formate acetyltransferase 1 OS=Escherichia coli (strain K12) GN=pflB PE=1 SV=2","4793351.67102738","4172482.11736922","5054907.11627232","8469409.66432309","14532771.7516387","14113936.4254881","17223835.8789443","17473074.9165685","18353589.4517214","24863003.5248369","29341090.0819322","29267106.9753665","4961097.1674209","4392712.78626137","5000697.8201441","7614357.99402414","14532771.7516387","14142515.2427569","16682849.6916214","16087151.8930475","18098080.4536401","24762856.6695487","27650545.6051321","26726704.1061315","3","2","2","1","6","4","4","7","5","4","4","6"
"P0A9D2|GSTA_ECOLI","1","0","65.82","7.9285347742708E-06","16.7106547556747","15 ng","3 ng","Glutathione S-transferase GstA OS=Escherichia coli (strain K12) GN=gstA PE=1 SV=1","65422.343407041","120506.448286323","51418.7862272654","402295.167622838","489143.10010677","544223.905453024","512457.179004709","572787.746534486","775766.192338336","1065099.10095653","1367904.59521112","1533229.73555958","67711.8277226554","126866.982607473","50867.366360385","361680.394142449","489143.10010677","545325.885444882","496361.330357261","527355.575648518","764966.384318702","1060808.93844963","1289090.08791892","1400144.4523886","0","0","0","0","0","0","0","1","1","1","1","1"
"sp|P0A9D2|GSTA_ECOLI","1","0","55.23","7.9285347742708E-06","16.7106547556747","15 ng","3 ng","Glutathione S-transferase GstA OS=Escherichia coli (strain K12) GN=gstA PE=1 SV=1","65422.343407041","120506.448286323","51418.7862272654","402295.167622838","489143.10010677","544223.905453024","512457.179004709","572787.746534486","775766.192338336","1065099.10095653","1367904.59521112","1533229.73555958","67711.8277226554","126866.982607473","50867.366360385","361680.394142449","489143.10010677","545325.885444882","496361.330357261","527355.575648518","764966.384318702","1060808.93844963","1289090.08791892","1400144.4523886","0","0","0","0","0","0","0","1","1","1","1","1"
"sp|P22256|GABT_ECOLI","2","0","127.05","8.54262101401826E-06","7.891285161744","15 ng","3 ng","4-aminobutyrate aminotransferase GabT OS=Escherichia coli (strain K12) GN=gabT PE=1 SV=1","1315191.648605","811951.045407385","1610967.39472423","4053372.20582384","4923271.64491524","4549062.43149466","6049221.21356921","6493433.96897918","6554565.42682787","8663450.96577511","8903159.87454983","11931881.8358878","1361217.37154149","854807.19596903","1593691.22989176","3644153.28593469","4923271.64491524","4558273.66924256","5859220.26699715","5978390.12682247","6463316.22189862","8628555.04624958","8390186.84900923","10896187.1607436","0","0","0","0","0","0","1","0","0","0","1","2"
"sp|P0A7K6|RL19_ECOLI","1","0","100.35","8.80123060487126E-06","6.55429263600633","15 ng","3 ng","50S ribosomal protein L19 OS=Escherichia coli (strain K12) GN=rplS PE=1 SV=2","1627009.79161857","1478912.58464919","1752968.87292522","3568709.29881125","5330408.71397574","5379120.5917803","5778423.1939776","4415463.7003276","6768007.56267557","9249719.91728772","10692248.4348049","11904626.7816485","1683947.73063561","1556972.09421413","1734169.8709752","3208420.80555134","5330408.71397574","5390012.58532659","5596927.785265","4065239.55082759","6673786.92883742","9212462.53761967","10076193.5613984","10871297.8619597","0","0","0","0","1","0","1","0","1","2","2","1"
"P0A6N4|EFP_ECOLI","1","1","45.49","9.67209282343173E-06","483.676154583555","15 ng","3 ng","Elongation factor P OS=Escherichia coli (strain K12) GN=efp PE=1 SV=2","3306.73593926395","574.542812509949","243.709197773712","202720.530702934","206795.599283848","214012.043099566","325781.735013532","144743.481317925","304165.210107029","655395.57860068","631965.76818738","707796.962352631","3422.45664987379","604.868154679665","241.09563757025","182254.342945881","206795.599283848","214445.388616272","315549.204933526","133262.770325673","299930.782378868","652755.680082343","595553.82043927","646359.751100085","0","0","0","0","0","1","0","0","0","1","1","1"
"P63020|NFUA_ECOLI","2","1","104.29","1.0111492372844E-05","4.95345931005306","15 ng","3 ng","Fe/S biogenesis protein NfuA OS=Escherichia coli (strain K12) GN=nfuA PE=1 SV=1","327554.333318334","426513.321719928","440077.235639717","713146.043065145","855244.415230307","931157.492006022","1047494.9511963","1556240.05390216","1404287.81618851","1731257.58360332","2192006.53911816","1991884.00355964","339017.244452196","449025.416797046","435357.806254104","641148.496664882","855244.415230307","933042.960312683","1014594.01647592","1432802.76932992","1384738.06141842","1724284.17017326","2065709.78131305","1818987.24809675","0","0","0","1","2","1","1","0","2","1","1","1"
"sp|P00956|SYI_ECOLI","3","1","152.84","1.0286596932807E-05","10.5346977769104","15 ng","3 ng","Isoleucine--tRNA ligase OS=Escherichia coli (strain K12) GN=ileS PE=1 SV=5","238255.897698018","226071.844300003","230273.141964412","553940.580891463","1189818.09266379","982027.143691982","1236698.58843497","1508979.99892592","1731097.60020848","2089220.35979311","2289910.77428894","2938279.25403698","246593.769936687","238004.298912717","227803.671278602","498016.043325069","1189818.09266379","984015.616180909","1197854.92672528","1389291.27026597","1706998.17188827","2080805.09134703","2157973.0718713","2683234.80930071","0","0","0","0","1","1","0","0","0","0","2","1"
"P00957|SYA_ECOLI","3","2","145.72","1.03548908861884E-05","5.54110592515543","15 ng","3 ng","Alanine--tRNA ligase OS=Escherichia coli (strain K12) GN=alaS PE=1 SV=2","637246.256677395","530197.477496643","533049.339376372","939223.018619952","1568064.66304823","1490751.19314238","1520742.34181556","1459957.41753582","1832891.69778323","3003869.63444718","3158183.47930289","3260559.13178587","659546.975879237","558182.197821253","527332.868465129","844401.272750561","1568064.66304823","1493769.76320375","1472977.10489729","1344157.04421947","1807375.14569274","2991770.20738942","2976218.54130134","2977540.59562953","1","0","0","1","1","0","1","1","1","1","3","2"
"P25738|MSYB_ECOLI","1","0","54.31","1.08566710301794E-05","7.69798079140522","15 ng","3 ng","Acidic protein MsyB OS=Escherichia coli (strain K12) GN=msyB PE=4 SV=1","270142.8872693","560058.770764602","509539.375844335","1733301.14492563","1658594.15968131","2035399.69668385","2079397.55076785","1929632.58086632","1994371.32820749","3366230.97600446","3646173.46838998","3300896.29985759","279596.659041579","589619.620693941","504075.027978236","1558311.13997371","1658594.15968131","2039521.10649093","2014085.42396725","1776578.68316781","1966606.74181893","3352671.97674342","3436092.0296558","3014376.47272662","0","0","0","0","1","1","1","1","1","1","1","1"
"sp|P25738|MSYB_ECOLI","1","0","84.14","1.08566710301794E-05","7.69798079140522","15 ng","3 ng","Acidic protein MsyB OS=Escherichia coli (strain K12) GN=msyB PE=4 SV=1","270142.8872693","560058.770764602","509539.375844335","1733301.14492563","1658594.15968131","2035399.69668385","2079397.55076785","1929632.58086632","1994371.32820749","3366230.97600446","3646173.46838998","3300896.29985759","279596.659041579","589619.620693941","504075.027978236","1558311.13997371","1658594.15968131","2039521.10649093","2014085.42396725","1776578.68316781","1966606.74181893","3352671.97674342","3436092.0296558","3014376.47272662","0","0","0","0","1","0","1","0","0","0","0","0"
"P0A7S3|RS12_ECOLI","1","1","53.47","1.13851157765854E-05","3.11889612580323","15 ng","3 ng","30S ribosomal protein S12 OS=Escherichia coli (strain K12) GN=rpsL PE=1 SV=2","2012473.52201719","2279838.28735617","1781164.00980868","3973519.45929917","3548949.0453778","3730899.77452666","4757903.01773571","3833967.60057437","4037126.22703399","5728811.23030535","7305728.05792704","5908000.91437407","2082900.93754984","2400172.01123249","1762062.64057683","3572362.28479725","3548949.0453778","3738454.34326567","4608461.28876735","3529866.34796479","3980923.48368992","5705735.88348808","6884794.20090796","5395182.80471426","0","0","0","1","0","0","0","0","0","1","0","0"
"P00492|HPRT_HUMAN","8","3","464.46","1.24148336391183E-05","1.63408832486629","15 ng","3 ng","Hypoxanthine-guanine phosphoribosyltransferase OS=Homo sapiens GN=HPRT1 PE=1 SV=2","55493395.1047141","54999339.0936987","53761338.0326261","78051227.0330763","66591238.6057373","71101676.9799093","79185972.0984085","75211053.3122915","72832212.5876168","86720561.8694369","92173521.9012217","89511577.973827","57435411.4113138","57902297.3081412","53184796.4213513","70171358.8145576","66591238.6057373","71245648.2840624","76698807.3671572","69245490.2441718","71818280.9141824","86371256.0604516","86862763.5782624","81741918.0034768","8","9","9","7","7","7","8","7","9","8","9","9"
"sp|P60438|RL3_ECOLI","1","1","44.62","1.28881113534707E-05","4.81196418010019","15 ng","3 ng","50S ribosomal protein L3 OS=Escherichia coli (strain K12) GN=rplC PE=1 SV=1","270473.730874807","367627.560040759","455799.646847575","797052.51693793","855679.224573299","979631.683401418","1289377.16779178","984317.708918564","1219579.62889075","1782730.57033987","1837371.5066863","1643710.05206807","279939.080667779","387031.564940847","450911.608855431","716583.970376223","855679.224573299","981615.305406407","1248878.91624507","906243.953625721","1202601.28414364","1775549.82645801","1731507.7421232","1501035.00953726","0","0","0","0","0","1","0","0","0","1","0","0"
"P0AC53|G6PD_ECOLI","1","1","40.25","1.57854138399527E-05","47.1934682463864","15 ng","3 ng","Glucose-6-phosphate 1-dehydrogenase OS=Escherichia coli (strain K12) GN=zwf PE=1 SV=1","6275.90237391108","2862.24847323766","9579.87118861141","44945.9932827542","67272.7016026078","86584.8295029489","115233.700175799","108120.213060751","57107.0344512587","242807.461502811","307788.062787543","332772.854289454","6495.53039857536","3013.3227925673","9477.1357550637","40408.3515635735","67272.7016026078","86760.1521022589","111614.306647705","99544.3731868657","56312.0204190215","241829.445967169","290054.249622541","303887.966058035","0","0","0","0","0","0","0","0","0","0","0","1"
"P76402|YEGP_ECOLI","1","0","60.26","1.58644970527089E-05","80.1867521996644","15 ng","3 ng","UPF0339 protein YegP OS=Escherichia coli (strain K12) GN=yegP PE=1 SV=2","42301.7196405999","20699.8337563719","22059.7984033627","241495.559320368","906456.407320924","884181.389825164","600639.456725351","907729.579879041","1198075.6849833","1897213.74614724","2217902.56855341","2705677.22388126","43782.0873345253","21792.4060205273","21823.227064529","217114.735915817","906456.407320924","885971.737862061","581773.876959421","835730.614047762","1181396.70680843","1889571.87012464","2090113.76020039","2470822.77828959","0","0","0","0","1","1","1","1","1","1","1","1"
"sp|P76402|YEGP_ECOLI","1","0","66.19","1.58644970527089E-05","80.1867521996644","15 ng","3 ng","UPF0339 protein YegP OS=Escherichia coli (strain K12) GN=yegP PE=1 SV=2","42301.7196405999","20699.8337563719","22059.7984033627","241495.559320368","906456.407320924","884181.389825164","600639.456725351","907729.579879041","1198075.6849833","1897213.74614724","2217902.56855341","2705677.22388126","43782.0873345253","21792.4060205273","21823.227064529","217114.735915817","906456.407320924","885971.737862061","581773.876959421","835730.614047762","1181396.70680843","1889571.87012464","2090113.76020039","2470822.77828959","0","0","0","0","0","0","0","0","1","0","1","0"
"P60906|SYH_ECOLI","2","2","83.65","1.5967324850652E-05","4.18125952486002","15 ng","3 ng","Histidine--tRNA ligase OS=Escherichia coli (strain K12) GN=hisS PE=1 SV=2","379163.3965302","350221.773599884","313854.563680935","607330.244502802","704650.272266906","839536.992655406","734479.179091916","979968.827835841","1104305.22184805","1455977.30807908","1575423.35782772","1330655.40780296","392432.390030019","368707.071628945","310488.758020727","546015.612129697","704650.272266906","841236.941810635","711409.806301928","902240.015516566","1088931.66663409","1450112.70895173","1484652.24984365","1215153.7007572","0","0","0","0","1","0","0","0","1","1","2","1"
"P62707|GPMA_ECOLI","7","2","465.81","1.6341759767724E-05","1.87848288329966","15 ng","3 ng","2,3-bisphosphoglycerate-dependent phosphoglycerate mutase OS=Escherichia coli (strain K12) GN=gpmA PE=1 SV=2","55763398.2392362","50202694.1185502","57426243.6172746","69905222.5079462","72918560.8066558","72547107.5885753","79296763.8620752","85956858.2545172","84092858.5242366","92569837.666057","101697074.581929","112662794.143513","57714863.426898","52852477.2919499","56810399.2161462","62847755.7378798","72918560.8066558","72694005.69472","76806119.2547827","79138963.3245582","82922162.0736133","92196971.285391","95837598.0845961","102883594.383896","5","3","4","5","7","7","8","8","7","7","8","8"
"sp|P0C0L2|OSMC_ECOLI","1","0","40.81","1.66837873504244E-05","9.08712738473702","15 ng","3 ng","Peroxiredoxin OsmC OS=Escherichia coli (strain K12) GN=osmC PE=1 SV=2","386703.598656296","270332.306957819","264295.151905613","697991.391553893","1386258.62229486","1327652.1001122","1363504.06618309","1679745.01473146","1792941.94986745","2691928.53599846","2705717.72966255","2974606.41753523","400236.464918925","284600.903709053","261460.826006966","627523.823109718","1386258.62229486","1330340.41651251","1320677.55115194","1546511.60843767","1767981.55710974","2681085.59108751","2549822.49363389","2716408.75268534","0","0","0","0","0","0","0","0","1","0","0","1"
"P0ABB4|ATPB_ECOLI","1","1","42.63","1.67643319474164E-05","8.40093042702961","15 ng","3 ng","ATP synthase subunit beta OS=Escherichia coli (strain K12) GN=atpD PE=1 SV=2","77288.8237756418","89595.332585126","84063.6923791111","129870.553161354","279711.890957309","230165.002764726","391110.579518122","359449.457367012","467697.352852064","618745.873876351","666360.159084579","823089.385115544","79993.5809058729","94324.3258964929","83162.1854890752","116759.127713245","279711.890957309","230631.055845694","378826.125420775","330938.775581707","461186.316831187","616253.598418587","627966.511017845","751644.720723387","0","0","0","0","0","0","0","0","0","0","0","1"
"P0ACF8|HNS_ECOLI","2","0","108.71","1.7130974917845E-05","7.79634433115425","15 ng","3 ng","DNA-binding protein H-NS OS=Escherichia coli (strain K12) GN=hns PE=1 SV=2","970817.052536994","784248.850450495","1248651.79587461","4510192.98847417","2275944.11734816","3069430.18535962","5725573.10573221","5794109.71352831","5524446.55756867","6321218.75520153","8515059.3629326","8581739.33577706","1004791.2316838","825642.832270963","1235261.13737057","4054854.51731596","2275944.11734816","3075645.36741388","5545737.67380645","5334534.61921157","5447538.12455662","6295757.22239477","8024447.50988168","7836839.08820615","0","0","0","1","1","1","1","0","1","1","2","2"
"sp|P0ACF8|HNS_ECOLI","2","0","121.33","1.7130974917845E-05","7.79634433115425","15 ng","3 ng","DNA-binding protein H-NS OS=Escherichia coli (strain K12) GN=hns PE=1 SV=2","970817.052536994","784248.850450495","1248651.79587461","4510192.98847417","2275944.11734816","3069430.18535962","5725573.10573221","5794109.71352831","5524446.55756867","6321218.75520153","8515059.3629326","8581739.33577706","1004791.2316838","825642.832270963","1235261.13737057","4054854.51731596","2275944.11734816","3075645.36741388","5545737.67380645","5334534.61921157","5447538.12455662","6295757.22239477","8024447.50988168","7836839.08820615","0","0","0","0","0","0","0","0","0","0","2","2"
"sp|Q96PU4|UHRF2_HUMAN","1","0","40.65","1.7520659692849E-05","1.89188202969023","15 ng","3 ng","E3 ubiquitin-protein ligase UHRF2 OS=Homo sapiens GN=UHRF2 PE=1 SV=1","1984669.51307943","2086807.08248385","1962092.03939232","2672258.09216118","2667538.78863965","2991433.91183611","2759102.27995396","3091067.15023602","3078351.83212926","3498666.90036222","3764509.23962343","4151623.93538943","2054123.91482109","2196952.29262415","1941050.38106949","2402473.20328074","2667538.78863965","2997491.16195831","2672441.1997302","2845891.00629931","3035496.64053645","3484574.45624451","3547609.65323666","3791260.42674728","0","0","0","1","0","0","0","0","1","0","0","0"
"P27248|GCST_ECOLI","2","0","107.2","1.77133478275193E-05","2.87797542608485","15 ng","3 ng","Aminomethyltransferase OS=Escherichia coli (strain K12) GN=gcvT PE=1 SV=3","4055694.27097468","3605927.94742564","4647173.16502798","6744560.85154552","7362104.10166237","7098319.77659925","7584563.92787775","10329979.0706765","8049196.76025848","11358928.5113887","11368262.4129838","12697219.7138409","4197625.115068","3796254.92822506","4597336.44588211","6063645.85863405","7362104.10166237","7112692.91657205","7346339.15897683","9510629.53461028","7937140.08573259","11313175.3517303","10713257.6677812","11595093.2406128","1","2","2","1","3","2","1","2","2","2","2","3"
"sp|P62707|GPMA_ECOLI","5","0","305.38","1.80561905959165E-05","1.70681143228408","15 ng","3 ng","2,3-bisphosphoglycerate-dependent phosphoglycerate mutase OS=Escherichia coli (strain K12) GN=gpmA PE=1 SV=2","52150487.7967483","47281700.881556","53329379.969423","65365644.4239598","64531885.3470411","64602856.5756034","69750701.5124844","73590905.0326539","72574361.9838849","79269440.4375398","87387870.6385528","94077880.7054975","53975517.559431","49777309.0875581","52757470.7167701","58766482.7751484","64531885.3470411","64733668.6451391","67559890.6884878","67753848.2985932","71564019.9706413","78950147.3492231","82352847.0032757","85911862.85218","2","0","1","2","2","4","1","2","1","1","2","2"
"P69441|KAD_ECOLI","2","1","144.25","1.90734910551216E-05","2.8741172448924","15 ng","3 ng","Adenylate kinase OS=Escherichia coli (strain K12) GN=adk PE=1 SV=1","4403136.34939186","3018975.33361323","3899895.03865782","7042856.92546234","6668899.27514969","6565933.75809426","7544306.18044648","7915027.16366931","6648046.54494198","10342903.7960099","10787264.5301597","11410606.4393495","4557226.08519853","3178321.96192418","3858072.19994749","6331826.66285024","6668899.27514969","6579228.88819932","7307345.87350665","7287225.9077197","6555495.94516069","10301243.1298444","10165735.1179831","10420158.7889331","1","1","1","1","1","1","3","2","2","2","2","2"
"P0A9C5|GLNA_ECOLI","5","3","245.08","1.91363772401587E-05","5.921914659324","15 ng","3 ng","Glutamine synthetase OS=Escherichia coli (strain K12) GN=glnA PE=1 SV=2","2315230.12157395","2359008.75029314","2891991.32707303","4151749.14284944","7668895.91625514","7432534.93861119","8701906.47688118","8567261.27262033","9468728.64727237","13782730.8581157","15361029.5131328","15662809.1596749","2396252.64040062","2483521.22521468","2860977.34192088","3732598.31888946","7668895.91625514","7447584.81920089","8428586.91900482","7887726.34800409","9336909.99805757","13727214.7515703","14475973.6570322","14303267.7002813","1","0","0","0","2","3","3","2","2","4","3","4"
"P08312|SYFA_ECOLI","1","1","45.89","1.99578989654725E-05","10.4753697351247","15 ng","3 ng","Phenylalanine--tRNA ligase alpha subunit OS=Escherichia coli (strain K12) GN=pheS PE=1 SV=2","141239.358523209","68626.8247359578","104061.241243689","259768.003201405","414485.722213165","337937.867590646","391082.472213228","373761.253638721","507333.263871787","907702.17312719","1086555.07039154","1294248.59814412","146182.093363421","72249.0647097683","102945.278771522","233542.436859605","414485.722213165","338622.146184152","378798.900942668","344115.393983716","500270.437589973","904045.997070821","1023951.06802284","1181907.02454765","0","0","0","0","0","0","0","0","0","1","0","0"
"sp|P0A8G6|NQOR_ECOLI","3","0","167.31","2.04568932834492E-05","7.83308452213581","15 ng","3 ng","NAD(P)H dehydrogenase (quinone) OS=Escherichia coli (strain K12) GN=wrbA PE=1 SV=2","756295.326819942","752663.980137725","1530441.14314322","3662276.81990482","3456871.69470003","3815598.28419093","4315017.74822593","4199213.47509973","3467691.94141382","7463302.84284845","9154533.86133542","7190043.91807401","782762.22174533","792390.859039551","1514028.54935522","3292541.9698895","3456871.69470003","3823324.35598604","4179486.6727878","3866141.78258945","3419416.5620426","7433241.05610463","8627077.43031175","6565943.68791546","0","0","0","1","0","1","3","0","0","3","1","1"
"sp|P15640|PUR2_ECOLI","3","0","215.53","2.34317106933002E-05","4.61572261230569","15 ng","3 ng","Phosphoribosylamine--glycine ligase OS=Escherichia coli (strain K12) GN=purD PE=1 SV=2","1687804.79849716","1426426.47886115","1482062.63447621","2508280.19467182","4091630.07750653","3803751.82070569","4119526.49160578","3269854.69397817","4369752.83908739","6535194.68822969","7455679.83865734","7224343.21477054","1746870.28610796","1501715.68291966","1466168.85633452","2255050.12846468","4091630.07750653","3811453.90501035","3990135.63198934","3010497.54444432","4308919.44337941","6508871.27174992","7026106.21556304","6597265.78458283","0","0","0","0","0","0","0","2","1","2","1","2"
"sp|P0A6L2|DAPA_ECOLI","1","0","45.76","2.35528634646709E-05","27.3168372251194","15 ng","3 ng","4-hydroxy-tetrahydrodipicolinate synthase OS=Escherichia coli (strain K12) GN=dapA PE=1 SV=1","14377.2475808951","45556.1385330634","38270.8264141226","285687.261516686","308160.162406588","405985.230685788","559912.561510696","673224.44894212","477398.370931319","816935.095827475","583002.469022464","1282690.92360069","14880.3858227243","47960.6686374622","37860.4064965189","256844.947846115","308160.162406588","406807.296009863","542326.179242845","619825.876095541","470752.282450197","813644.524728937","549411.637829261","1171352.56325644","0","0","0","0","0","0","0","0","0","0","1","1"
"O95782|AP2A1_HUMAN","7","6","434.88","2.5218048782194E-05","1.60976372686021","15 ng","3 ng","AP-2 complex subunit alpha-1 OS=Homo sapiens GN=AP2A1 PE=1 SV=3","7814890.04923979","7502188.90065471","7401544.20129188","8464581.09036727","9642422.66668873","9869599.84098924","9679241.66361528","10031033.312581","9870574.7292212","12008868.8275216","12865523.0736324","11697223.5718324","8088375.63939461","7898167.12974492","7322169.34984855","7610016.90153275","9642422.66668873","9889584.44924227","9375224.83016549","9235395.44780945","9733161.79066852","11960497.7428518","12124250.7176109","10681897.3781988","2","3","7","2","3","1","0","4","2","3","1","4"
"P23857|PSPE_ECOLI","1","1","49.04","3.02189219703042E-05","23.1315923224504","15 ng","3 ng","Thiosulfate sulfurtransferase PspE OS=Escherichia coli (strain K12) GN=pspE PE=1 SV=1","47201.2292370594","38467.0926538873","26141.5115027061","148248.91734007","246218.945653699","319741.775974479","250137.193219399","212809.065844761","425720.918364333","578678.800268276","1098914.4199966","908746.263438207","48853.0574716979","40497.4509171945","25861.1674912943","133282.055490701","246218.945653699","320389.209937145","242280.594525677","195929.553487804","419794.256138413","576347.912851118","1035598.30944946","829866.52937402","0","0","0","0","0","0","0","0","0","0","0","1"
"sp|O00567|NOP56_HUMAN","4","2","251.86","3.15239155627145E-05","1.60498622620023","15 ng","3 ng","Nucleolar protein 56 OS=Homo sapiens GN=NOP56 PE=1 SV=4","8373326.74593678","8211202.29672132","9046619.95532474","10105461.1771287","10257223.8664995","10621304.4451627","11551716.9087491","11953117.4883198","12363738.5446841","12736139.3378347","13358420.0957255","15043081.6698882","8666355.07931614","8644603.45299899","8949603.15781743","9085237.5958981","10257223.8664995","10642811.153833","11188887.2039482","11005024.4475119","12191617.0936512","12684838.8462459","12588748.5106364","13737332.9374123","3","3","0","1","1","2","1","0","1","2","1","1"
"P37330|MASZ_ECOLI","2","1","116.85","3.32524041252169E-05","4.47588753778062","15 ng","3 ng","Malate synthase G OS=Escherichia coli (strain K12) GN=glcB PE=1 SV=3","696311.038852316","538811.908004944","527129.173385921","1250750.25277129","1375572.3661132","1489697.50027925","1199744.79081899","1996776.79028487","1865616.44606786","2528249.06109661","2463874.28592813","2895518.95639917","720678.756656658","567251.312553381","521476.190887802","1124477.45039831","1375572.3661132","1492713.93675471","1162061.81678769","1838397.17251857","1839644.31728112","2518065.40840151","2321913.33444425","2644186.13177281","0","0","0","0","1","0","0","0","1","1","2","1"
"Q46938|KDUI_ECOLI","3","1","132.55","3.41725649246616E-05","5.58100995462069","15 ng","3 ng","4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase OS=Escherichia coli (strain K12) GN=kduI PE=1 SV=1","2191983.29889234","1457528.33209642","2710714.04088846","4742969.67299052","6181468.6151549","5213908.25860525","6761881.00572197","8368158.80634066","8726380.18689081","10174957.0621366","11221200.1130085","14100325.6132357","2268692.73975842","1534459.14461462","2681644.09028771","4264130.61551154","6181468.6151549","5224465.71946427","6549496.01493787","7704416.21898471","8604896.12164599","10133972.8764791","10574668.6507778","12876408.685773","0","0","0","0","3","2","2","2","1","1","2","2"
"P0A7J7|RL11_ECOLI","2","1","106.68","3.46890204793171E-05","2.4979968091491","15 ng","3 ng","50S ribosomal protein L11 OS=Escherichia coli (strain K12) GN=rplK PE=1 SV=2","6973645.12977203","6314778.67464767","6905224.30315124","9023790.38859037","9333571.29030367","10929144.641504","11291306.8608733","13494633.0338922","11749750.5397936","14381382.8312985","16846654.5212585","19215631.1852349","7217690.97582095","6648083.38208651","6831172.03266019","8112769.74488551","9333571.29030367","10951274.6850437","10936656.416484","12424270.6217272","11586176.7061288","14323455.3864582","15876001.46529","17547702.5909185","0","1","1","0","1","1","1","2","2","1","0","2"
"P0A6L0|DEOC_ECOLI","1","0","61.25","3.89457985697783E-05","14.0328026878154","15 ng","3 ng","Deoxyribose-phosphate aldolase OS=Escherichia coli (strain K12) GN=deoC PE=1 SV=1","144265.196019923","137004.927389443","170145.544549791","374787.666399569","1134965.18513747","765426.773206666","950480.591015453","1132842.03350513","1439733.12195279","2019250.39131597","1877078.84712276","2438297.7602205","149313.821403481","144236.27936454","168320.887835584","336949.985514639","1134965.18513747","766976.6591651","920626.7956895","1042987.67966394","1419689.91631924","2011116.95817996","1768927.26622851","2226652.01637137","0","0","0","0","0","1","1","1","1","1","1","1"
"sp|P0A6L0|DEOC_ECOLI","1","0","85.82","3.89457985697783E-05","14.0328026878154","15 ng","3 ng","Deoxyribose-phosphate aldolase OS=Escherichia coli (strain K12) GN=deoC PE=1 SV=1","144265.196019923","137004.927389443","170145.544549791","374787.666399569","1134965.18513747","765426.773206666","950480.591015453","1132842.03350513","1439733.12195279","2019250.39131597","1877078.84712276","2438297.7602205","149313.821403481","144236.27936454","168320.887835584","336949.985514639","1134965.18513747","766976.6591651","920626.7956895","1042987.67966394","1419689.91631924","2011116.95817996","1768927.26622851","2226652.01637137","0","0","0","0","0","0","1","0","0","0","1","0"
